"BU1,swolf, bioCO2=0","BU1,IPCC 2013, bioCO2=1, C1_36","BU1,IPCC 2013, bioCO2=0, C1_36","BU1,IPCC 2007, bioCO2=1","BU1,IPCC 2007, bioCO2=0","BU0,swolf, bioCO2=0","BU0,IPCC 2013, bioCO2=1, C1_36","BU0,IPCC 2013, bioCO2=0, C1_36","BU0,IPCC 2007, bioCO2=1","BU0,IPCC 2007, bioCO2=0",Land_app_NO3runoff,Land_app_NO3leach,Land_app_MFEN,Land_app_MFEP,Land_app_MFEK,Land_app_fert_NO3Run,Land_app_fert_NO3Leach,Land_app_fert_N2O,Land_app_fert_NH3,Land_app_fert_NH3Evap,Land_app_densPeat,Land_app_perN2Oevap,Land_app_perNH3evap,Land_app_perNasNH3fc,Material_Properties_mcFC,Material_Properties_densFC,Soil_seq_perCStor,initflow_C_cont,initflow_N_cont,initflow_P_cont,initflow_K_cont,Lanfill_CH4_Collected,Lanfill_Frac_oxidized,Lanfill_Frac_flared,Lanfill_percCStor_LF
-150.5737587,387,-157,393,-149,-48.34796764,626,97,481,-85,0.107307026,0.189530024,0.688731527,0.896737796,0.929384192,6.978952396,7.202932108,1.650602403,8.605235479,5.548476182,195.4529082,2.067226028,12.40254995,30.36548445,0.4412373,770.5020367,13.02755573,0.276331214,0.026465047,0.015998621,0.015229228,58.08224194,0.206277135,0.456533958,61.2482663
5.848894671,566,-6,578,6,-166.9219181,495,-62,390,-193,0.213424472,0.104049903,0.335892613,0.948038298,0.911964979,5.901392419,8.960139374,2.101988602,13.10108283,8.614730299,212.7305194,3.942121305,14.52613867,19.70872034,0.478027293,691.8282489,6.78012376,0.305011466,0.010511568,0.009354442,0.022390189,66.07018027,0.275207367,0.457166896,63.12875825
134.3381785,713,103,744,135,34.89403265,814,238,611,-16,0.162216158,0.229408257,0.214873898,0.98255737,0.860599355,5.304724589,12.20709636,1.443787298,8.964317447,11.48134311,154.7690611,3.115640327,13.87405972,13.53368747,0.43309836,754.109608,10.32463325,0.301634607,0.03607568,0.011893561,0.023943873,45.99257396,0.119640936,0.58354345,65.91963831
-41.23082661,238,-57,254,-40,-107.397031,251,-55,198,-121,0.127428245,0.237075698,0.688561551,0.739353424,0.735321618,3.927690808,10.4455327,1.582188786,11.48614052,14.4601734,193.6883628,3.053008287,6.157612791,5.441300931,0.50229127,710.1871408,12.093188,0.174652544,0.032329473,0.0030889,0.024055276,70.98395914,0.151403716,0.404526231,66.10618642
9.987322713,905,-7,922,11,-13.20549852,1126,268,844,-84,0.262067306,0.116269279,0.526061308,0.823796975,0.814499644,7.012956956,9.754919518,2.029320458,7.177573353,9.392768964,176.9315028,4.05168238,13.92204213,15.04841177,0.407263621,752.2303317,5.626373267,0.427447584,0.017862706,0.028127784,0.017837791,49.16510324,0.157131645,0.375405999,64.56282387
-69.26043051,656,-75,662,-68,-148.2216819,715,8,558,-188,0.152454216,0.122748647,0.656080676,0.819156389,0.942087161,9.327292573,8.070989202,1.634746936,17.22122634,11.35018974,222.4258772,2.586952736,7.145123309,54.24411144,0.457778752,669.5036319,6.222272791,0.375716144,0.006686702,0.008370266,0.028264242,69.88218136,0.17157978,0.397437734,57.5796789
-61.13985152,711,-72,722,-60,-59.28644868,894,146,689,-111,0.04980129,0.186999847,0.555488582,0.907309928,0.899368743,10.2373657,11.34689243,2.218593735,6.837338538,9.34879257,202.3652451,2.718806924,10.25621552,16.47954854,0.480192613,693.0701779,6.652458847,0.420049062,0.030078388,0.003993345,0.009622867,64.00414687,0.132216637,0.507092147,58.79082063
-85.40267377,539,-93,546,-85,-390.9287285,308,-319,237,-409,0.077679267,0.232245264,0.422147762,0.857212639,0.847191114,9.271887678,9.285379985,1.533584239,8.489788111,5.391223402,187.8574787,1.797502232,9.643408458,34.28940788,0.456528628,636.8950878,10.9255877,0.324047473,0.019057341,0.025623528,0.017767264,54.54263814,0.2762131,0.198107548,83.01553566
93.66286108,510,67,537,95,91.8877531,677,257,512,50,0.13759387,0.187018115,0.33522502,0.979698499,0.85365861,6.243148736,12.54061877,1.527448991,7.449456303,16.73128486,202.9831234,3.353462608,11.47978153,27.95547051,0.513903777,732.6755293,10.94516497,0.258986955,0.03584627,0.006156936,0.027407228,52.43120697,0.170321431,0.37279594,54.50636113
-31.81768354,505,-44,518,-31,-186.799839,454,-83,350,-213,0.125986616,0.204004018,0.360927693,0.852778473,0.881021944,5.547306404,8.856888793,1.860440198,12.46400042,7.283910501,224.8803403,2.294414727,15.05241349,34.59278677,0.503542333,691.8933656,10.01614353,0.309505312,0.026556967,0.029449999,0.01644351,63.62362768,0.159229861,0.383274879,69.65580263
-117.1377791,1038,-127,1048,-116,-350.6420238,1000,-131,780,-406,0.155808285,0.296965035,0.521215164,0.907340637,0.755543148,7.260383808,10.11002614,1.893680483,15.44801495,14.1097338,170.7610961,2.224728161,3.882717969,32.73434388,0.368078145,631.2810657,7.289410282,0.513157644,0.020392993,0.013157004,0.032769155,71.90725341,0.149661497,0.369485953,60.9500453
-119.7793824,560,-141,580,-118,-336.4074233,488,-216,368,-366,0.211474211,0.218442768,0.808970536,0.797823948,0.91688786,7.585578854,8.321898468,1.567420045,16.70852736,12.14045681,214.9279256,3.327081608,3.854411197,25.44360245,0.398337382,716.4954894,12.9504854,0.332917418,0.036680748,0.004746478,0.015078833,49.51952297,0.127307549,0.45193599,81.44687949
-35.65260843,708,-50,722,-35,-406.7156295,447,-300,340,-434,0.082116068,0.180698506,0.319393962,0.816681162,0.861800207,8.259383231,7.371260657,1.387009568,12.16794524,14.44962375,193.5917277,1.645617139,8.067453424,39.1196335,0.425880989,649.9299142,8.132756795,0.367816562,0.039175224,0.003369429,0.012544585,55.49706445,0.182921925,0.318960907,80.93294827
-23.68329132,537,-38,551,-23,-284.0901969,378,-197,291,-306,0.235908565,0.151367118,0.632065709,0.893672855,0.928778765,7.431172727,13.00600739,1.69782379,5.801634475,8.916136449,202.6969384,4.129852512,8.899028408,39.5723934,0.44158209,637.8215285,7.004470751,0.291498074,0.012400907,0.022206559,0.035138062,58.19058656,0.17713433,0.441783987,78.62105195
-187.6788368,564,-192,568,-186,-397.5290667,465,-290,358,-425,0.218489982,0.237050371,0.588301816,0.88898119,0.729064521,7.517767403,9.595405465,1.780216617,5.322753331,11.99205254,175.4025244,1.417738288,14.40480396,14.70723986,0.371657622,691.3782246,10.69025679,0.339751571,0.022474853,0.025477702,0.03467905,62.8226871,0.194488673,0.282430046,76.89504105
-88.32983244,345,-99,356,-87,-233.6424569,276,-173,215,-249,0.205129809,0.187987374,0.713088902,0.834492637,0.923214452,7.854291757,13.08286447,1.765615335,15.00346588,7.839400651,227.9704893,2.841812888,5.946380784,45.37726062,0.471142951,763.9478422,12.34959641,0.239271151,0.025836259,0.006137403,0.012420441,64.94915774,0.160669404,0.460294569,77.75050764
-8.591685409,463,-29,484,-8,-254.3795196,315,-181,242,-273,0.086478073,0.251387579,0.544482334,0.674052833,0.87242324,10.36612394,11.92184452,2.392272904,23.02416282,10.37922516,211.4291432,3.358512693,5.236186864,30.78428687,0.537753837,611.685561,10.97682984,0.303409156,0.044658326,0.003416803,0.012997544,53.64580772,0.1916036,0.455810087,80.89808935
-49.71142914,429,-60,439,-49,-260.86854,291,-196,226,-277,0.124774122,0.104646617,0.495092513,0.875423777,0.940297848,2.320113546,12.37493197,2.037034517,14.77623269,6.90094635,163.2792142,2.591601399,14.14198662,36.67465909,0.538040264,674.7690909,10.04654276,0.297310391,0.024768001,0.028336475,0.015252154,63.95369857,0.195394244,0.358887509,77.6930755
-10.29993454,743,-36,769,-9,-139.1670566,818,56,623,-188,0.075221831,0.20470058,0.661253719,0.81068405,0.803619665,3.399500579,15.31244441,2.114441131,25.60034913,14.43819909,216.4391541,3.7103751,12.45358721,20.16758774,0.469144156,705.5668657,5.810131405,0.416838929,0.041778127,0.019593194,0.026691182,53.51625344,0.204110494,0.478534783,67.44567901
-141.3411442,738,-150,747,-140,-418.3089597,586,-286,454,-452,0.163899453,0.226912282,0.45194126,0.884072102,0.768719653,6.852694919,12.96042225,1.775727235,21.07178814,11.74924816,211.2705349,1.699284486,7.440967372,6.633199123,0.452018998,645.0436645,10.98812939,0.451371952,0.038691868,0.011707153,0.010398594,64.12112091,0.252184289,0.297362543,72.61835809
-20.33312785,407,-29,416,-20,-182.9785128,319,-108,244,-202,0.136206647,0.13921393,0.23285877,0.862014818,0.919643188,5.671935231,9.874138453,2.378943918,8.670220692,16.76518339,188.8076864,1.756350657,11.81802034,25.91526649,0.506837508,713.0334831,10.45055992,0.246254417,0.026345575,0.014800416,0.011405662,50.11935778,0.236382631,0.398562762,77.90661149
-176.5722436,753,-195,771,-175,-296.0184345,848,-82,634,-350,0.244652033,0.167955061,0.658410381,0.688712867,0.848941585,8.901184609,8.072639759,1.400398671,2.100042553,7.367788136,186.0831105,2.342546077,7.926153499,42.39211547,0.385710445,638.3361507,11.26609358,0.437115226,0.048323436,0.030967858,0.014111178,46.0964549,0.173054344,0.2951002,75.58359824
-10.44449385,771,-21,782,-10,-350.1759665,551,-215,417,-384,0.125552356,0.218063184,0.583297082,0.853509379,0.793835309,6.23434761,10.32998725,2.019030149,5.211244982,10.19644995,164.9885765,4.40446129,4.606706745,38.35614959,0.461069542,664.3815545,6.25515867,0.405257853,0.011435025,0.022294723,0.006848575,47.29583746,0.231137356,0.310502618,79.19035389
-31.41798867,616,-41,626,-31,-513.9778835,182,-477,145,-523,0.199074737,0.262895268,0.493613998,0.817125966,0.861373823,4.917850802,10.71170859,2.347540479,6.65616128,10.60313164,190.2960398,3.512111676,12.29398851,32.14577285,0.499067715,671.7003444,8.442938305,0.36391273,0.014072137,0.003473723,0.016331503,73.89527516,0.126196936,0.348843032,87.68429417
-199.469849,688,-211,699,-197,-650.251049,352,-568,270,-671,0.097210932,0.17105458,0.904630266,0.855117916,0.760063032,6.318035943,10.81360777,2.139294204,9.753476068,10.68981314,204.2414942,3.163530241,12.66090892,43.16981607,0.456690112,721.5043992,6.232337768,0.472533339,0.039406299,0.00557101,0.038153699,57.09326678,0.243492097,0.22713417,86.46343253
-172.7417459,771,-171,770,-172,-320.9309052,778,-136,593,-368,0.239540689,0.114015956,0.875094415,0.836160554,0.799494318,9.023726456,8.297211761,1.537965339,6.411682175,12.53878347,202.8798602,1.233284877,15.31129964,26.86459554,0.373502751,649.8842088,4.00814446,0.4187177,0.016912285,0.015239802,0.010806666,60.65273517,0.173470331,0.294576485,70.18417844
77.43901819,851,58,870,78,171.9835874,1204,475,902,96,0.092174355,0.162414256,0.474552332,0.855893298,0.728816354,8.993116344,13.65942416,1.699099379,7.996793976,11.73407542,167.7108478,4.36693566,7.382155282,55.46026416,0.419906833,776.3401917,2.911913204,0.379394321,0.017726762,0.008711448,0.017319219,50.71908502,0.145525304,0.307160419,55.29582387
-60.40366418,671,-66,677,-60,73.82286873,1000,313,760,14,0.220711074,0.102745011,0.677399663,0.913802145,0.90890032,7.129920362,12.42781178,1.858002946,5.302708986,8.831182028,223.1182499,3.436680837,8.888072841,25.46916442,0.439480603,656.8081465,7.053679582,0.363485627,0.005949759,0.016479432,0.013211004,52.76146861,0.200220225,0.504420934,57.46992417
-64.57978559,536,-81,552,-63,-371.4307541,332,-295,255,-391,0.188553728,0.175743735,0.74839286,0.892894551,0.759897523,6.882947864,12.00266852,1.797772649,5.891343758,16.72984869,194.3165325,3.063233544,15.04538486,30.28123281,0.480295208,702.3021645,3.694654994,0.339080753,0.039679705,0.011120867,0.018565708,57.29763744,0.263136276,0.238820946,81.06732494
-83.30587353,508,-94,519,-83,-371.8778292,300,-301,228,-390,0.162225769,0.145369592,0.604528947,0.790026848,0.780127874,8.320498884,12.16031228,1.764702359,4.913351693,10.55993729,202.877437,2.85068855,15.57410863,28.08266045,0.445968654,630.5372288,13.01031631,0.304170048,0.020072923,0.010273238,0.015046705,55.04460494,0.156293375,0.299500173,84.73529034
-11.90149027,437,-21,446,-11,-323.9323375,176,-286,138,-334,0.154302395,0.160472368,0.477056526,0.903999452,0.755779695,3.522757859,11.35330025,2.015929796,6.105848351,7.542609879,201.9603877,2.879422465,14.75753036,8.192304587,0.393316814,712.248256,4.869597881,0.211726836,0.012734444,0.005846165,0.020018294,60.86546695,0.201096379,0.398698397,86.96850703
-18.08567739,1050,-43,1075,-17,160.054923,1565,553,1172,61,0.186152516,0.247343091,0.485087101,0.85455943,0.778116216,8.785332249,9.799218924,1.74367817,13.94090388,11.07482896,223.8779931,3.775606016,12.48182279,41.61603547,0.376447327,719.52916,11.70509016,0.486702947,0.026529649,0.01203332,0.017012638,52.15323473,0.121918068,0.356272834,57.81608934
-80.14140948,208,-91,218,-79,-30.48281872,353,49,274,-50,0.117887059,0.158082145,0.882008147,0.910811484,0.847897222,8.314695408,7.201678085,1.767706642,21.11812391,7.731418467,175.1049235,3.286892111,9.503037812,9.390015075,0.476140435,674.5873392,7.959787384,0.168781756,0.022559078,0.026248681,0.025070532,64.09039314,0.174563087,0.411202042,58.65736409
43.28947209,537,4,577,45,-334.4080391,280,-274,219,-350,0.315984789,0.227610998,0.683078861,0.811742528,0.70511568,6.204881522,11.6816376,1.77346723,17.84123876,8.067522145,187.3731871,4.147748536,4.058408879,18.75071397,0.473255816,641.53167,15.09729028,0.294575075,0.052668688,0.012548571,0.021101451,64.11488488,0.239142934,0.402105516,80.39841504
-221.0555119,409,-236,424,-219,-403.0701779,352,-322,271,-424,0.24379149,0.2305295,0.701844155,0.756466278,0.763545018,3.96409364,5.921899311,2.012715037,10.47149469,13.63265418,212.5991898,2.487564036,14.68857131,29.24937575,0.393419906,760.5661547,10.51546961,0.31239978,0.054553316,0.006468606,0.037253359,61.90602209,0.19421467,0.248134839,80.74690082
88.03993412,1033,41,1081,90,-344.8663756,837,-151,643,-394,0.134199103,0.149705147,0.816438432,0.989769459,0.710502095,9.028482489,10.34692098,1.259565553,13.04159822,8.771607602,220.3021053,4.45191912,13.40345581,14.48423268,0.429858849,770.1178251,5.855252002,0.496361054,0.05028608,0.004973363,0.027414678,62.51249114,0.130071717,0.520181116,71.28876606
-39.41502649,579,-43,583,-39,-310.6348733,387,-221,298,-333,0.146024229,0.267444227,0.713045182,0.680886395,0.885862022,2.883028591,13.13747623,1.894179144,13.36016775,4.399071705,220.4778679,3.980609979,9.427208871,12.69005276,0.442030042,708.2178397,5.540939409,0.30819102,0.002919521,0.004107543,0.015366053,56.12382477,0.178246919,0.532024023,80.27582671
-46.30601809,687,-62,703,-45,-674.0481125,109,-652,87,-680,0.086721931,0.172141779,0.549506902,0.914746373,0.784598614,6.896931794,6.939372249,1.827402458,24.1919176,8.625098037,201.8679746,3.192490925,10.09019817,33.69980017,0.415419685,684.7084624,10.70316498,0.357494116,0.024354624,0.014663692,0.012887891,69.66024768,0.123159493,0.317199092,94.580431
-19.92491665,525,-35,540,-19,-65.60220486,626,81,480,-103,0.234298766,0.124925336,0.808921327,0.848024157,0.722869768,9.051757378,13.15504714,1.536374362,4.196711575,8.469481452,182.650723,3.692843552,14.17084379,45.69638825,0.453709466,670.1498423,3.940468062,0.290767229,0.022411506,0.013201015,0.020472539,59.55805336,0.174062279,0.412261424,62.11320216
-160.7311443,256,-163,258,-160,160.8516633,732,342,551,115,0.173808912,0.258512737,0.788793318,0.797370507,0.666867016,7.978500793,10.46672514,1.634050042,12.75675481,18.23111098,213.2862203,1.743452692,10.91827931,15.37731767,0.45115711,722.2095956,13.73722678,0.216655613,0.020635553,0.033496799,0.008758727,49.34830528,0.179115852,0.363460768,50.03092561
-111.5898721,653,-116,658,-111,-75.47652994,853,119,658,-125,0.104461124,0.14610758,0.779407018,0.738206319,0.724307102,5.212679795,11.92792726,1.515270399,3.697118832,12.03650276,200.6961172,2.310057613,13.75929527,23.87837128,0.381068038,742.8718383,9.529283677,0.34559951,0.009043901,0.00510929,0.021155231,65.57673261,0.179158973,0.376253984,55.79953357
-61.11227059,861,-76,876,-60,-563.7252307,463,-460,360,-590,0.227840806,0.208315497,0.572280712,0.942241987,0.73455495,7.146969318,9.156420772,1.857372023,5.402168721,7.184211288,190.9131123,3.899866322,9.075675877,40.6330383,0.468491861,766.6351706,12.18767752,0.487454644,0.019266107,0.010554045,0.011525811,62.42137431,0.217729718,0.444617703,81.33988108
117.6057362,521,82,556,119,-89.62583741,457,20,347,-117,0.317364642,0.144559518,0.599880738,0.942127157,0.790573408,6.689963882,10.39171765,1.430409749,1.872583784,12.09866843,171.0876591,4.554240235,15.81595888,20.45731981,0.420650084,706.2929355,11.18551408,0.218284808,0.032528756,0.015143877,0.020141924,50.91953237,0.170870953,0.476433549,70.88689763
-32.26163245,643,-52,664,-31,-46.26368106,820,153,620,-96,0.14933919,0.108246863,0.50285983,0.888469706,0.901940149,7.506702141,7.986855776,2.117823859,5.623161858,13.57159767,195.0295468,3.218372381,9.081129163,28.72232488,0.433182537,748.5505843,12.98242168,0.344740709,0.032925294,0.00177073,0.01488115,52.48054628,0.128764364,0.540998506,66.3091613
-198.119344,546,-209,557,-197,49.35181581,1033,314,769,-17,0.106705937,0.252591489,0.730702117,0.845252464,0.828255461,7.863322002,11.06038782,1.865707656,14.89579138,6.230177179,206.2638126,2.516813149,7.343384792,37.00001358,0.45846037,766.7590489,12.2877115,0.396026055,0.045361751,0.004066784,0.010812917,43.24703862,0.127722805,0.401194956,66.02047775
-202.1004306,784,-214,796,-201,147.9834961,1439,504,1083,58,0.156864963,0.207778179,0.574529887,0.965744652,0.853136678,6.319395313,13.21253996,1.773873884,11.55113257,12.19190227,220.7211887,2.081040669,16.42475619,35.10579483,0.456810326,621.9873299,12.81811254,0.515232062,0.046059492,0.013872089,0.013485614,54.05191257,0.16370975,0.315412607,54.67961191
-184.6065655,648,-191,655,-183,-445.8304224,511,-329,394,-475,0.254002721,0.13207795,0.799042723,0.862388648,0.809698191,6.484942388,14.85466922,2.280552189,11.53929874,9.420115248,176.8279514,2.736076707,8.604498955,52.49403842,0.481147743,690.418388,8.162821425,0.457458224,0.032230885,0.01648951,0.027671618,60.42499531,0.243111728,0.344588017,77.44408742
240.2779036,924,195,969,241,-322.8700683,518,-199,394,-354,0.30911264,0.087339947,0.325124263,0.841646081,0.86540334,2.626792963,7.674184482,1.459306008,6.279792342,7.665012654,179.4899414,4.67619171,7.378526762,28.51211021,0.430634215,725.8082112,8.563285099,0.358221856,0.035759801,0.009595266,0.020338233,57.26559987,0.134442051,0.385144976,77.48810572
79.65584132,601,47,634,81,-262.7584717,378,-176,292,-284,0.099083241,0.118806209,0.544739737,0.724291957,0.904799554,6.915991011,6.900242908,1.936731281,17.39595446,9.542079679,187.412027,4.041638059,12.61946317,1.61378996,0.543687543,680.2426559,12.4237557,0.344355143,0.049150669,0.017451695,0.009228929,54.52594458,0.25237271,0.488826509,77.92996234
-69.87910624,521,-87,538,-68,-90.69939101,672,78,504,-133,0.045348257,0.190140072,0.719423405,0.933454136,0.892537471,7.98420339,8.97011763,1.636108322,3.119485383,14.45758329,186.9479181,3.193195846,8.950410988,15.14574824,0.369673645,644.0130703,9.276504083,0.275473754,0.026907054,0.009390199,0.021715934,45.48873093,0.147969019,0.40721785,71.46419018
-79.49445721,661,-88,669,-79,-668.1518014,109,-645,86,-674,0.182248542,0.142782488,0.399719657,0.786019837,0.901569008,5.598254774,5.936851416,1.744460505,7.68089172,12.82342245,173.7961477,2.607639523,10.56503994,38.94692408,0.463248417,683.6169232,12.69423612,0.386184084,0.014400354,0.031162015,0.013361036,56.8043296,0.212981091,0.437115299,95.59714693
-209.3343032,560,-220,570,-207,-325.7428853,602,-176,453,-363,0.181429692,0.165124193,0.912500419,0.921037167,0.72400907,5.860528402,9.494925413,1.43619537,16.53175855,13.72222576,185.1358618,2.556219011,12.96098383,29.69080761,0.47005192,713.0514774,8.79950462,0.420363215,0.0407341,0.019760831,0.021292697,54.96909535,0.143588921,0.187793059,76.14248379
-80.44703441,443,-86,448,-80,-11.40850214,650,142,497,-50,0.135967483,0.242857738,0.621575507,0.763809757,0.873092077,8.380991344,11.49039958,2.338515295,21.95218947,10.01285751,200.3479285,2.383836857,7.644225296,48.45653431,0.440755581,771.6643476,6.113432266,0.266974534,0.017271631,0.00646976,0.023033804,63.57958154,0.10813292,0.346651891,56.49121539
-38.62587916,856,-51,869,-38,121.9868939,1275,431,967,44,0.159308735,0.090773262,0.565512899,0.745800682,0.720084111,9.285931264,5.253214865,1.517277428,14.13410752,11.42220622,173.6369729,3.132726523,5.807529463,13.42139092,0.458310579,649.5210421,6.899920363,0.465123712,0.018967663,0.006515077,0.022748442,55.48143673,0.19407686,0.354072234,53.19977478
