"('SWOLF_Eutrophication', 'SWOLF')","('initflow', 'N_cont')","('Material_Properties', 'mcFC')","('Land_app', 'densPeat')","('initflow', 'C_cont')","('Land_app', 'perNasNH3fc')","('Land_app', 'PeatSubFac')","('Land_app', 'MFEN')","('Land_app', 'NO3')","('Material_Properties', 'densFC')","('Lanfill', 'percCStor_LF')","('Land_app', 'perNH3evap')","('Soil_seq', 'perCStor')"
-0.918385438,0.00541261,0.306822288,166.3082535,0.200106121,25.52901145,0.93019771,0.49700099,0.300051798,762.4791023,86.02190298,15.32965485,14.96583481
-4.472966539,0.021305313,0.612468271,158.3552565,0.143060121,29.7814768,0.671613325,0.334560176,0.602233422,858.1310972,90.12325929,13.06234978,6.635191822
-0.688385066,0.023359512,0.623689608,133.6290995,0.441022323,24.23342404,0.827288286,0.278316545,0.090196039,674.0877242,82.78744814,11.3296791,12.12662749
-10.61153274,0.026273418,0.371862297,191.8907608,0.304974758,42.69591306,0.741918283,0.477892409,0.828061614,851.5519432,90.10841697,16.77882716,6.188207938
-2.914406366,0.02657687,0.457716318,147.8982797,0.459025074,35.77005279,0.832784958,0.363540916,0.233631725,682.4007771,90.23176269,13.29185,4.512021656
-0.595234211,0.026907308,0.547696817,235.6498953,0.285317084,31.91249714,0.517751268,0.50834943,0.06917339,607.0448854,91.09105633,15.36481827,10.51797384
-0.264195654,0.021879132,0.273699161,215.341338,0.168493225,36.29889853,0.30219032,0.758863293,0.054044899,539.3814046,87.31315057,11.82845864,8.153882906
-7.550783158,0.019976559,0.387469853,164.0665116,0.22494528,10.33315641,0.898376143,0.495622979,0.772273539,556.6618629,90.71704528,17.28724016,11.53997001
-7.506319676,0.023720436,0.554032729,310.3315534,0.371639277,4.267752171,0.834617657,0.327630927,0.852831221,638.9849698,89.41748903,13.08561714,11.29704266
-0.77695326,0.023464071,0.438535953,185.4439024,0.322180095,2.020269945,0.836588222,0.432524593,0.073110307,780.2032713,91.77821198,15.67028649,7.405172781
-3.666632059,0.022124681,0.437303437,169.1555084,0.268904101,37.39711,0.600926486,0.257727593,0.308571169,881.6277391,82.73949075,14.87842893,11.69111085
-0.699666163,0.005354506,0.58159129,293.3846319,0.213080819,6.240371324,0.871911323,0.521160868,0.521546477,772.3321823,91.45251119,11.70567131,6.17949621
-0.177365493,0.013131345,0.459363392,211.4326834,0.30422251,25.09340012,0.520529947,0.73420177,0.060426069,702.1634919,88.98541443,12.90395389,14.99523864
-7.772935893,0.024546069,0.375242058,149.8102803,0.104098077,48.85342635,0.778090242,0.489954641,0.729514931,580.4906167,86.07348996,14.67441411,4.957262681
-0.253526409,0.017286451,0.533969119,244.4633064,0.346631087,35.67638582,0.536121605,0.723079259,0.043756242,700.8139983,91.35147771,17.09040679,12.94801703
-0.558682032,0.017014723,0.609456546,209.1761178,0.34592284,24.91874606,0.664533824,0.669112256,0.154086355,761.2401406,88.01396984,19.13918503,3.439127199
-0.692285973,0.014023358,0.283747798,168.5503227,0.39308415,9.00460337,0.937936874,0.347398051,0.084049935,765.4183501,88.79874351,16.90167234,15.65291065
-7.511145924,0.026532031,0.445621751,192.7448557,0.295134831,44.20085689,0.668597329,0.348279913,0.56425231,718.2448849,89.13214811,15.67937632,12.88451044
-1.139433957,0.005515843,0.403726403,172.4493583,0.388344529,32.80278732,0.820437195,0.200056729,0.372578316,659.6402403,91.18217751,12.46014464,7.163876703
-10.36806678,0.026398462,0.334181377,206.4549282,0.228525145,39.62703357,0.506842888,0.420846072,0.680483073,579.7529202,84.12289883,17.29552058,4.989540572
-1.459415116,0.019072222,0.501766806,94.04893159,0.137323285,31.0867105,0.607492053,0.769414274,0.24763243,554.3011087,92.74921491,11.64282373,14.13286616
-0.923873713,0.017620496,0.345292856,304.3141622,0.191815215,19.740639,0.889058598,0.7531807,0.127290448,620.9309523,88.64046343,14.79491539,4.16211829
-2.111090838,0.007431737,0.476444661,177.0621761,0.434901602,36.23347059,0.761470699,0.250202104,0.587304294,618.8386385,90.01255066,16.24004312,11.80902469
-0.914413918,0.006680558,0.514876012,156.9007113,0.27298144,14.25164137,0.516766301,0.314338807,0.309536927,460.4769952,93.18789272,12.94010886,8.711372779
-1.530974226,0.00648139,0.54793347,283.2750185,0.437483836,30.54325415,0.736596343,0.275228553,0.58677669,687.1138416,86.89195352,14.18688439,3.227938675
-0.836791464,0.005907998,0.391063083,145.2074382,0.385292918,21.87384708,0.50317304,0.781200452,0.404847342,531.0269391,91.67227859,16.73337141,5.090800407
-4.353121926,0.018648645,0.539244086,114.3059536,0.269592248,33.89033366,0.628911484,0.602247483,0.757648781,566.2407763,93.23429046,16.91518808,15.51623299
-2.195516479,0.005163786,0.320719902,202.3674111,0.415908683,2.913497525,0.718473946,0.4247948,0.86348198,588.7053475,91.42387318,14.03777353,13.3212188
-0.87362965,0.022959964,0.512681724,304.1447365,0.16207129,3.04376391,0.903600265,0.704591839,0.166368587,837.5320569,92.51320343,18.92273034,11.62799544
-6.473614425,0.027562709,0.194422802,81.7882639,0.385986007,35.96245441,0.78809722,0.737409537,0.477995314,679.6334209,94.28829099,19.73717242,5.430648623
-0.673580319,0.00650857,0.496350364,216.7950641,0.253948671,44.23279657,0.684593365,0.532003883,0.28448114,688.2523345,88.52626966,15.33416207,8.386240382
-2.049611209,0.022553922,0.389471419,198.862004,0.44796946,4.765143948,0.685372132,0.453205909,0.210766205,646.1093729,88.54500148,14.83923542,4.34602594
-0.741887478,0.006514235,0.382487805,310.1413581,0.291546806,29.98119028,0.587007883,0.582399606,0.272093927,663.6014299,94.58687728,11.75246162,4.239839809
-3.719769807,0.021990449,0.662801159,189.8471888,0.202655038,44.01273445,0.534034161,0.549265778,0.673135883,776.0712471,87.14991766,12.88563545,7.219147458
-3.271413451,0.019844144,0.642371135,80.90734691,0.164488385,22.52626145,0.336096238,0.408136375,0.55369338,507.7726058,89.75323439,14.74168152,4.250595171
-0.288118654,0.008121828,0.441032163,118.7605782,0.15071516,23.79773514,0.546721423,0.765483171,0.151022763,563.9569066,89.88789594,18.90040122,7.872679189
-12.43058304,0.023698367,0.209413129,228.6554364,0.468322092,17.94100776,0.740356694,0.319315744,0.789870389,750.5721369,85.9911536,13.45425073,14.99556443
-4.056792813,0.015162526,0.408543975,219.6684373,0.206520159,46.23411223,0.306795859,0.506405688,0.629257699,812.6790685,92.62789873,14.01269201,9.468262163
-6.924013761,0.019586583,0.244720692,258.2359848,0.128842692,44.83760433,0.764222045,0.509607173,0.611813475,898.9089925,92.68952844,14.92696244,14.00365718
-9.775360067,0.024816746,0.30715809,208.6320666,0.186974419,27.81553616,0.56913136,0.62371226,0.749559923,731.4082136,89.98589644,15.29035319,4.278929203
-4.46086979,0.011216746,0.451165669,222.1991909,0.408951853,20.06870575,0.389958536,0.289750016,0.798222047,896.5912281,92.59002372,13.27827265,9.488999573
-1.593018953,0.021673565,0.576647929,308.6037599,0.104350708,31.86170229,0.80118434,0.451858138,0.228182779,856.2891169,94.32198099,18.21620067,3.650954045
-3.085442738,0.008744945,0.205989539,193.0719808,0.170852717,26.50511741,0.69542452,0.764350691,0.844000928,756.0902481,86.48818952,18.24033918,14.20034332
-5.112112827,0.019568989,0.303409935,89.73999618,0.455783203,36.79970923,0.642495562,0.348988183,0.436138379,798.8005041,92.33551128,15.25871829,7.581757541
-0.827846309,0.005732117,0.627926474,224.4362273,0.363583763,40.92006245,0.716595657,0.423571067,0.495170329,738.8498037,85.54332706,16.66275429,13.11093408
-4.658698639,0.015763298,0.436134934,182.3270276,0.402050747,33.37034297,0.778903085,0.723189685,0.790495593,1007.055547,93.51951941,11.7418932,11.69372684
-2.95677785,0.014706375,0.208070243,220.0351665,0.298029483,46.92755675,0.527068352,0.77639603,0.545207492,644.1936631,93.37286082,18.53405215,6.428310516
-1.614605335,0.014447024,0.520775306,117.9266245,0.290439901,1.829778093,0.688702616,0.441625562,0.323213876,658.2964905,87.5599506,15.10184318,8.893807922
-2.866568821,0.017784914,0.489761216,192.8628135,0.192242464,24.86414449,0.442065533,0.452373686,0.376438101,679.3914235,89.43293429,10.76612293,13.67422342
-4.47969216,0.018827927,0.207406912,150.850745,0.233947813,46.5093482,0.652723729,0.681576273,0.504524387,681.4126052,89.1626329,19.95927606,12.94568349
-0.78206727,0.00579585,0.461117422,182.3751983,0.138653452,11.94136101,0.596930464,0.362146324,0.332836222,638.7933813,91.8820474,14.67746291,4.765697049
-1.101085425,0.005494233,0.381623171,211.954106,0.218721127,15.24711519,0.699606564,0.670067694,0.627005158,684.017744,91.43537595,13.80500766,2.379754184
-1.638654153,0.013832218,0.442617607,306.6748711,0.273840844,25.49864402,0.671039811,0.578805834,0.282639106,544.8887095,88.18055766,13.79306141,7.881871541
-4.414455286,0.020686768,0.373319436,277.0356987,0.120507779,2.410881978,0.805425882,0.580724451,0.487820312,621.1244735,85.68244097,14.99775485,12.38376419
-2.710619783,0.011341596,0.493800388,215.4729663,0.41078605,37.89445123,0.578111052,0.561342743,0.617020061,679.0229261,85.0821569,17.06176283,12.97875259
-1.771231302,0.00922498,0.400251168,152.8106944,0.167066641,19.19320683,0.777413315,0.764893523,0.551447773,726.0267293,88.60351102,15.20074896,13.55134727
-1.156266495,0.006430552,0.530239811,217.5754615,0.323416931,11.86432398,0.783657725,0.598490926,0.602698652,740.3272809,91.09848393,15.33624967,13.32289877
-1.421194599,0.015151783,0.370558757,73.78497722,0.116203676,35.7979858,0.854505174,0.668557844,0.261511653,608.3689043,89.37920648,15.6683334,4.277285941
-3.931719088,0.024916113,0.603894814,143.4987956,0.454390238,9.178361641,0.684231919,0.488522344,0.54578206,491.8392648,84.6061224,13.17796582,4.444617523
-1.105470058,0.005282917,0.597265246,156.2371334,0.346924669,24.6696573,0.622253228,0.355306677,0.636594261,756.3658343,89.97203727,14.54494067,3.199857929
-0.197788253,0.011602095,0.504618952,118.0640881,0.157452881,21.27933885,0.520457884,0.624219461,0.067899237,726.4735874,90.41295047,16.46291301,10.42217699
-1.90357196,0.013575805,0.364755055,259.0657414,0.268800653,27.03263696,0.838199409,0.74384261,0.311725171,638.1951136,95.22820436,18.05476255,14.82285006
-3.340378166,0.026867282,0.556067603,158.5683658,0.372116369,48.93338813,0.487378296,0.401336325,0.334409607,667.2725862,91.04196952,12.80986195,12.82121523
-10.87378123,0.027177656,0.21198525,206.9698076,0.450202882,9.869506359,0.82326846,0.565538832,0.717598317,638.2698277,89.33153093,14.19285658,10.12642816
-0.543642269,0.019022559,0.224286605,163.0962222,0.208942534,16.77516374,0.332591797,0.266190617,0.042304481,674.5663859,92.31246514,17.96851688,7.48068894
-1.669594491,0.007185812,0.571084078,201.053575,0.415545213,30.24033938,0.626555894,0.333566556,0.656228373,681.9500382,93.07250318,15.25769299,13.14840773
-0.94118009,0.018033666,0.51011598,173.0822329,0.338106909,26.31491692,0.764487486,0.305073604,0.121383404,784.1501963,91.063533,14.07680164,13.05183398
-0.74120712,0.010176637,0.47938228,159.3236993,0.38749161,12.89547186,0.751623425,0.327023147,0.159912795,730.1594739,90.23261739,18.02471751,13.76060526
-0.604586758,0.006886421,0.597807852,197.4081676,0.206101472,10.52053001,0.731621526,0.2620338,0.24567025,667.8354599,87.22927455,13.88426727,13.77796562
-0.372059804,0.00763887,0.302558479,146.7924421,0.226843457,43.41988558,0.819005453,0.444290093,0.0972382,736.0867765,95.15172072,15.71385251,9.661599908
-1.463604917,0.021837074,0.640434182,235.5306999,0.193324278,31.82754905,0.757044306,0.462106557,0.244925107,803.6716525,88.50788736,16.78707565,7.302058126
-4.111990434,0.016583552,0.234448868,146.1259513,0.107002431,11.55001921,0.716493506,0.609294885,0.54742244,499.5682796,86.70778797,13.39612361,3.153787729
-0.213750957,0.006322987,0.228388602,143.5912576,0.262097894,39.05684328,0.929017809,0.308559548,0.050333001,831.2587595,92.83054976,15.12022058,7.783119279
-0.820817338,0.013240856,0.565059489,209.6344433,0.249691285,25.41273284,0.771091806,0.683032843,0.25869403,521.7496766,86.24493791,12.81705034,9.663712991
-2.489394483,0.00984328,0.205480526,175.6898873,0.221842283,17.77468006,0.739258714,0.225329586,0.341427331,649.3332613,91.00145679,13.19806209,9.068912971
-7.31138624,0.013767457,0.218276857,177.8521867,0.407206777,38.05768225,0.489623844,0.367852772,0.836357624,728.4849639,93.36104551,13.86141239,13.62267792
-2.126973367,0.01009288,0.447553441,313.9561361,0.34223616,4.772309744,0.515822737,0.402757265,0.430932373,691.5925182,87.47187555,15.24397059,4.075823565
-0.080221494,0.005560477,0.21826196,112.0602256,0.307601487,20.84325751,0.663624465,0.720727462,0.043634857,600.6732285,90.58220222,18.71529356,8.239120092
-6.901468905,0.017664846,0.358353173,172.547455,0.171247426,8.905307815,0.822821317,0.568721259,0.783596571,858.9116463,88.78628802,17.36898541,11.26385781
-2.365664251,0.008210267,0.449302593,267.318525,0.226302846,47.48628169,0.502401782,0.222951325,0.567978926,679.5321081,90.7557954,16.17710872,11.16339952
-4.082193351,0.013681069,0.57578701,208.4938623,0.45367298,21.9805729,0.756336723,0.337580781,0.806111065,844.3025213,88.1469223,17.26341632,10.86452657
-5.29982203,0.02299039,0.507704185,240.4580021,0.338964331,15.89737882,0.71199385,0.349563237,0.592828022,590.4242154,87.98303084,11.14549952,15.91161708
-1.726282266,0.020190521,0.661655637,230.7836957,0.440907074,6.298153278,0.92885264,0.258315417,0.286554714,552.1756964,91.43316254,17.09221778,6.948632057
-1.742664803,0.010791882,0.617296768,206.9717817,0.211509345,32.65077716,0.471941174,0.678645785,0.650807306,761.8181746,83.53659269,12.52620911,12.79879409
-2.349194932,0.010403465,0.60717781,222.133513,0.301748745,38.65733284,0.851539828,0.376154035,0.667875071,590.2918532,89.33429347,15.06318588,9.51272284
-3.586076649,0.024748906,0.446125163,270.6811068,0.408513873,12.56009387,0.763736939,0.53169401,0.353547338,648.7139978,86.60841504,15.26009347,8.742025736
-0.156894908,0.016485838,0.549872599,149.6830189,0.408589479,4.800825659,0.497373449,0.794609962,0.057852698,787.9068425,90.97071514,16.20255761,5.683074495
-2.361895319,0.021724599,0.483920058,154.6807686,0.131880573,31.61012242,0.881783681,0.737295827,0.429826694,618.3764789,90.01186428,12.02969863,2.970362243
-1.324802547,0.011588807,0.467860592,208.7825247,0.159992131,22.28096267,0.776729504,0.672406685,0.288822901,846.9481976,98.54356566,16.10396836,11.78711521
-8.247675824,0.024055013,0.277335227,205.5908191,0.355212675,33.29870618,0.570022592,0.631153311,0.614599259,933.6830383,85.3052511,10.85974733,2.598125745
-4.716087913,0.023202876,0.312539312,127.235893,0.260012068,3.060029572,0.744018338,0.650500443,0.465583527,669.0386407,92.21159979,15.40119653,13.4420211
-4.241602423,0.02410241,0.342260774,140.0801009,0.115712881,26.20529681,0.736073568,0.747022614,0.508232829,728.2947574,87.40855558,18.20531465,11.26293859
-1.889794507,0.010246766,0.425953808,278.4720332,0.263751487,12.0627046,0.655943742,0.343665068,0.398957224,725.6575588,95.05159886,11.25651018,6.977447174
-0.328197263,0.011174675,0.650455906,170.2693514,0.136365695,5.740053414,0.695246532,0.78332196,0.193488045,557.7681667,94.90940657,17.28233935,12.27037985
-5.986111966,0.021446095,0.371977754,283.6193908,0.309556111,5.660051574,0.878336381,0.783912901,0.71460398,1022.254806,85.85682566,14.06214076,14.28803527
-0.590564982,0.025802114,0.613676995,173.2126716,0.211236775,10.23801227,0.825731423,0.590866563,0.111735972,724.0600049,89.49681527,12.26297227,9.212224837
-3.360111538,0.023780992,0.560734294,186.5034773,0.234104931,4.43102468,0.779437248,0.75100753,0.659661896,598.2970507,90.15834188,18.8148709,8.749737175
-1.821543477,0.023541218,0.651396161,129.9330141,0.384828569,1.983487057,0.875696651,0.294859948,0.275516086,740.9895852,86.40045817,14.66557402,6.854242465
-0.801084978,0.008396196,0.284550762,167.0340319,0.136926871,27.82515883,0.907223413,0.685502523,0.212951803,822.1706785,91.4354497,18.01006669,6.290472979
-6.270895174,0.016832805,0.474144215,242.7605578,0.420779293,42.98221642,0.687226921,0.261970754,0.78883413,758.1069194,88.50133642,11.32886866,15.18458862
-6.867184921,0.020752278,0.428873645,196.6844006,0.21899288,37.73748365,0.511745446,0.387416003,0.742256168,834.0666038,90.99743406,14.33069123,9.382647219
-2.987142854,0.015954647,0.651165253,203.5614606,0.39204513,42.81904752,0.626863692,0.705454812,0.853690644,813.8719759,86.72513824,12.91488107,3.961180986
-3.013272669,0.013795229,0.470097615,115.9948987,0.145088191,19.01365238,0.948294866,0.558519203,0.60206321,500.5981509,92.95901112,11.83667432,11.47754375
-5.64945391,0.02670652,0.458040021,169.682832,0.358098808,25.5893458,0.798087509,0.73408669,0.567120585,584.4585281,83.07726404,15.43678466,13.66966183
-2.814766207,0.027751543,0.644759994,204.5369511,0.233824653,15.36730464,0.595880901,0.778359223,0.598581737,602.0371134,87.46342736,16.4327737,6.312059848
-0.656630086,0.012114557,0.338911062,218.6749477,0.466230406,24.59641929,0.52977994,0.417883963,0.098323323,549.4607254,90.27759189,13.71321074,11.13230478
-3.07800424,0.018025604,0.210123217,175.7251847,0.353313173,4.896916765,0.809555002,0.51656571,0.311874499,836.1212433,86.9275705,15.36671839,7.128201577
-4.664000922,0.013214654,0.277827754,154.1204639,0.172132118,19.14817219,0.752952225,0.602474268,0.720767118,455.5936746,91.86176111,17.97016076,4.746259446
-4.993758492,0.026864326,0.548686406,138.6715369,0.381030299,39.29823857,0.739713087,0.400770524,0.532170876,516.859997,88.97211326,11.07816676,4.651902083
-6.874426412,0.023233728,0.272129884,281.8438651,0.29782884,21.30976161,0.781477505,0.206571331,0.424884577,759.3554209,90.40249785,16.89160743,15.40380786
-0.750453138,0.016981475,0.323524225,202.5425927,0.43771648,49.28771891,0.533281367,0.341756219,0.069282268,669.2926354,84.98052366,13.65692007,4.716871157
-7.260348989,0.020301864,0.451957881,239.9423203,0.208943452,39.3984158,0.849404392,0.394399977,0.768620127,633.6264377,87.43899899,15.54773406,8.418018906
-2.2092841,0.013056433,0.443580746,183.0338361,0.447845462,14.23094389,0.809102163,0.490166858,0.393911097,757.0431802,90.12409879,11.77114223,8.82574252
-4.3923703,0.021308707,0.492283108,205.8809673,0.381769581,40.40888154,0.712348557,0.765247583,0.577513658,443.672025,89.5304609,10.88323607,2.272007531
-6.614376284,0.018610461,0.292984772,115.0880755,0.146002263,48.50332383,0.574996953,0.401350933,0.565968287,776.9559861,86.97642132,13.62104013,6.9346164
